线路,行别,站区,隧道名称,锚段号,杆号,跨距,公里标,导高,拉出值,结构类型,GPS经度,GPS纬度
西环线,上行,生米站,,,62,45,31.606,6450,300,锚柱,,
西环线,上行,生米站,,,60,55,31.561,6450,300,,,
西环线,上行,生米站,,,58,55,31.506,6450,300,,,
西环线,上行,生米站,,,56,60,31.451,6450,300,,,
西环线,上行,生米站,,,54,60,31.391,6450,300,,,
西环线,上行,生米站,,,52,55,31.331,6450,300,硬锚,,
西环线,上行,生米站,,,50,60,31.276,6450,300,,,
西环线,上行,生米站,,,48,60,31.216,6450,300,,,
西环线,上行,生米站,,,46,55,31.156,6450,300,,,
西环线,上行,生米站,,,44,55,31.101,6450,300,,,
西环线,上行,生米站,,,42,55,31.046,6450,300,,,
西环线,上行,生米站,,,40,60,30.991,6450,300,,,
西环线,上行,生米站,,,38,60,30.931,6450,300,,,
西环线,上行,生米站,,,36,55,30.871,6450,300,,,
西环线,上行,生米站,,,34,50,30.816,6450,300,,,
西环线,上行,生米站,,,32,50,30.766,6450,300,,,
西环线,上行,生米站,,,30,50,30.716,6450,300,,,
西环线,上行,生米站,,,28,45,30.666,6450,300,,,
西环线,上行,生米站,,,26,45,30.621,6450,300,,,
西环线,上行,生米站,,,24,36.36,30.576,6450,300,硬锚,,
西环线,上行,生米站,,,22,47,30.54,6450,300,,,
西环线,上行,生米站,,,20,45.59,30.493,6450,300/400,,,
西环线,上行,生米站,,,18,2,30.447,6450,300/400,,,
西环线,上行,生米站,,,16,50,30.445,,,,,
西环线,上行,生米站,,,14,55,30.395,6450,300,锚柱,,
西环线,上行,生米站,,,12,55,30.34,6450,300,锚柱,,
西环线,上行,生米站,,,10,50,30.285,6450,300,转换柱,,
西环线,上行,生米站,,,8,45,30.235,6450,300/150,中心柱,,
西环线,上行,生米站,,,6,50,30.19,6450,150/300,中心柱,,
西环线,上行,生米站,,,4,55,30.14,6450,300,转换柱,,
西环线,上行,生米站,,,2,55.1,30.085,6450,300,锚柱,,
西环线,上行,乐化普速场-生米,,,1282,55,30.03,6450,50,,,
西环线,上行,乐化普速场-生米,,,1280,59.82,29.975,6450,300,,,
西环线,上行,乐化普速场-生米,,,1278,60,29.915,6450,300,,,
西环线,上行,乐化普速场-生米,,,1276,55,29.855,6450,300,,,
西环线,上行,乐化普速场-生米,,,1274,55,29.8,6450,300,,,
西环线,上行,乐化普速场-生米,,,1272,45,29.745,6450,300,硬锚,,
西环线,上行,乐化普速场-生米,,,1270,45,29.7,6450,300,转换柱,,
西环线,上行,乐化普速场-生米,,,1268,45,29.655,6450,300/100,中心柱,,
西环线,上行,乐化普速场-生米,,,1266,45,29.61,6450,150,转换柱,,
西环线,上行,乐化普速场-生米,,,1264,50,29.565,6450,150,锚柱,,
西环线,上行,乐化普速场-生米,,,1262,32.74,29.515,6450,250,,,
西环线,上行,乐化普速场-生米,,,1260,32.75,29.483,6450,250,,,
西环线,上行,乐化普速场-生米,,,1258,32.76,29.45,6450,250,,,
西环线,上行,乐化普速场-生米,,,1256,32.76,29.417,6450,250,,,
西环线,上行,乐化普速场-生米,,,1254,32.76,29.384,6450,250,,,
西环线,上行,乐化普速场-生米,,,1252,32.76,29.352,6450,250,,,
西环线,上行,乐化普速场-生米,,,1250,32.76,29.319,6450,250,,,
西环线,上行,乐化普速场-生米,,,1248,32.76,29.286,6450,250,,,
西环线,上行,乐化普速场-生米,,,1246,32.76,29.253,6450,250,,,
西环线,上行,乐化普速场-生米,,,1244,35.08,29.22,6450,250,,,
西环线,上行,乐化普速场-生米,,,1242,32.76,29.185,6450,250,,,
西环线,上行,乐化普速场-生米,,,1240,32.76,29.153,6450,250,,,
西环线,上行,乐化普速场-生米,,,1238,32.76,29.12,6450,250,,,
西环线,上行,乐化普速场-生米,,,1236,32.76,29.087,6450,250,,,
西环线,上行,乐化普速场-生米,,,1234,32.76,29.054,6450,250,,,
西环线,上行,乐化普速场-生米,,,1232,32.76,29.022,6450,250,,,
西环线,上行,乐化普速场-生米,,,1230,32.76,28.989,6450,250,,,
西环线,上行,乐化普速场-生米,,,1228,32.76,28.956,6450,250,,,
西环线,上行,乐化普速场-生米,,,1226,32.76,28.923,6450,250,,,
西环线,上行,乐化普速场-生米,,,1224,32.76,28.891,6450,250,,,
西环线,上行,乐化普速场-生米,,,1222,32.76,28.858,6450,250,,,
西环线,上行,乐化普速场-生米,,,1220,32.76,28.825,6450,250,吸上线,,
西环线,上行,乐化普速场-生米,,,1218,32.75,28.792,6450,250,,,
西环线,上行,乐化普速场-生米,,,1216,32.73,28.76,6450,250,,,
西环线,上行,乐化普速场-生米,,,1214,32.71,28.727,6450,250,,,
西环线,上行,乐化普速场-生米,,,1212,32.7,28.694,6450,150,,,
西环线,上行,乐化普速场-生米,,,1210,32.7,28.661,6450,150,,,
西环线,上行,乐化普速场-生米,,,1208,32.7,28.629,6450,300,,,
西环线,上行,乐化普速场-生米,,,1206,32.7,28.596,6450,300,,,
西环线,上行,乐化普速场-生米,,,1204,32.7,28.563,6450,300,,,
西环线,上行,乐化普速场-生米,,,1202,32.7,28.531,6450,300,,,
西环线,上行,乐化普速场-生米,,,1200,32.7,28.498,6450,300,,,
西环线,上行,乐化普速场-生米,,,1198,47.7,28.465,6450,300,,,
西环线,上行,乐化普速场-生米,,,1196,55,28.417,6450,300,,,
西环线,上行,乐化普速场-生米,,,1194,55,28.362,6450,300,,,
西环线,上行,乐化普速场-生米,,,1192,50,28.307,6450,300,,,
西环线,上行,乐化普速场-生米,,,1190,50,28.257,6450,300,锚柱,,
西环线,上行,乐化普速场-生米,,,1188,50,28.207,6450,300,转换柱,,
西环线,上行,乐化普速场-生米,,,1186,50,28.157,6450,300/100,中心柱,,
西环线,上行,乐化普速场-生米,,,1184,50,28.107,6450,300,转换柱,,
西环线,上行,乐化普速场-生米,,,1182,50,28.057,6450,300,锚柱,,
西环线,上行,乐化普速场-生米,,,1180,55,28.007,6450,300,,,
西环线,上行,乐化普速场-生米,,,1178,55,27.952,6450,300,,,
西环线,上行,乐化普速场-生米,,,1176,60,27.897,6450,300,,,
西环线,上行,乐化普速场-生米,,,1174,55,27.837,6450,300,,,
西环线,上行,乐化普速场-生米,,,1172,55,27.782,6450,300,,,
西环线,上行,乐化普速场-生米,,,1170,50,27.727,6450,300,,,
西环线,上行,乐化普速场-生米,,,1168,50,27.677,6450,300,,,
西环线,上行,乐化普速场-生米,,,1166,50,27.627,6450,300,,,
西环线,上行,乐化普速场-生米,,,1164,55,27.577,6450,300,,,
西环线,上行,乐化普速场-生米,,,1162,50,27.522,6450,300,,,
西环线,上行,乐化普速场-生米,,,1160,50,27.472,6450,300,,,
西环线,上行,乐化普速场-生米,,,1158,50,27.422,6450,300,,,
西环线,上行,乐化普速场-生米,,,1156,55,27.372,6450,300,,,
西环线,上行,乐化普速场-生米,,,1154,55,27.317,6450,300,,,
西环线,上行,乐化普速场-生米,,,1152,55,27.262,6450,300,,,
西环线,上行,乐化普速场-生米,,,1150,55,27.207,6450,150,,,
西环线,上行,乐化普速场-生米,,,1148,50,27.152,6450,150,锚柱,,
西环线,上行,乐化普速场-生米,,,1146,50,27.102,6450,250,转换柱,,
西环线,上行,乐化普速场-生米,,,1144,50,27.052,6450,250/50,中心柱,,
西环线,上行,乐化普速场-生米,,,1142,50,27.002,6450,250,转换柱,,
西环线,上行,乐化普速场-生米,,,1140,50,26.952,6450,250,锚柱,,
西环线,上行,乐化普速场-生米,,,1138,50,26.902,6450,250,,,
西环线,上行,乐化普速场-生米,,,1136,50,26.852,6450,250,,,
西环线,上行,乐化普速场-生米,,,1134,32.88,26.802,6450,250,,,
西环线,上行,乐化普速场-生米,,,1132,32.88,26.77,6450,250,,,
西环线,上行,乐化普速场-生米,,,1130,32.88,26.737,6450,250,,,
西环线,上行,乐化普速场-生米,,,1128,32.88,26.704,6450,250,,,
西环线,上行,乐化普速场-生米,,,1126,32.88,26.671,6450,250,,,
西环线,上行,乐化普速场-生米,,,1124,32.85,26.638,6450,250,,,
西环线,上行,乐化普速场-生米,,,1122,32.79,26.605,6450,250,,,
西环线,上行,乐化普速场-生米,,,1120,32.61,26.572,6450,250,,,
西环线,上行,乐化普速场-生米,,,1118,48,26.54,6450,150,,,
西环线,上行,乐化普速场-生米,,,1116,32.65,26.492,6450,150,,,
西环线,上行,乐化普速场-生米,,,1114,32.7,26.459,6450,300,,,
西环线,上行,乐化普速场-生米,,,1112,33,26.426,6450,300,,,
西环线,上行,乐化普速场-生米,,,1110,32.4,26.393,6450,300,,,
西环线,上行,乐化普速场-生米,,,1108,32.7,26.361,6450,300,,,
西环线,上行,乐化普速场-生米,,,1106,32.7,26.328,6450,300,,,
西环线,上行,乐化普速场-生米,,,1104,32.7,26.296,6450,300,,,
西环线,上行,乐化普速场-生米,,,1102,32.7,26.263,6450,300,,,
西环线,上行,乐化普速场-生米,,,1100,32.7,26.23,6450,300,,,
西环线,上行,乐化普速场-生米,,,1098,32.7,26.198,6450,300,,,
西环线,上行,乐化普速场-生米,,,1096,32.7,26.165,6450,300,,,
西环线,上行,乐化普速场-生米,,,1094,32.7,26.132,6450,300,,,
西环线,上行,乐化普速场-生米,,,1092,45.4,26.099,6450,300,,,
西环线,上行,乐化普速场-生米,,,1090,50,26.054,6450,300,,,
西环线,上行,乐化普速场-生米,,,1088,50,26.004,6450,300,,,
西环线,上行,乐化普速场-生米,,,1086,50,25.954,6450,300,,,
西环线,上行,乐化普速场-生米,,,1084,50,25.904,6450,300,,,
西环线,上行,乐化普速场-生米,,,1082,45,25.854,6450,300,,,
西环线,上行,乐化普速场-生米,,,1080,50,25.809,6450,300,锚柱,,
西环线,上行,乐化普速场-生米,,,1078,50,25.759,6450,300,转换柱,,
西环线,上行,乐化普速场-生米,,,1076,50,25.709,6450,300/100,中心柱,,
西环线,上行,乐化普速场-生米,,,1074,50,25.659,6450,300,转换柱,,
西环线,上行,乐化普速场-生米,,,1072,50,25.609,6450,300,锚柱,,
西环线,上行,乐化普速场-生米,,,1070,40,25.559,6450,300,,,
西环线,上行,乐化普速场-生米,,,1068,32.5,25.519,6450,300,,,
西环线,上行,乐化普速场-生米,,,1066,42.7,25.487,6450,300,,,
西环线,上行,乐化普速场-生米,,,1064,50,25.444,6450,300,,,
西环线,上行,乐化普速场-生米,,,1062,50,25.394,6450,300,,,
西环线,上行,乐化普速场-生米,,,1060,50,25.344,6450,300,,,
西环线,上行,乐化普速场-生米,,,1058,50,25.294,6450,300,,,
西环线,上行,乐化普速场-生米,,,1056,50,25.244,6450,300,,,
西环线,上行,乐化普速场-生米,,,1054,50,25.194,6450,300,,,
西环线,上行,乐化普速场-生米,,,1052,50,25.144,6450,300,,,
西环线,上行,乐化普速场-生米,,,1050,50,25.094,6450,300,,,
西环线,上行,乐化普速场-生米,,,1048,50,25.044,6450,300,,,
西环线,上行,乐化普速场-生米,,,1046,55,24.994,6450,150,,,
西环线,上行,乐化普速场-生米,,,1044,55,24.939,6450,150,吸上线,,
西环线,上行,乐化普速场-生米,,,1042,55,24.884,6450,250,,,
西环线,上行,乐化普速场-生米,,,1040,55,24.829,6450,250,,,
西环线,上行,乐化普速场-生米,,,1038,55,24.774,6450,250,,,
西环线,上行,乐化普速场-生米,,,1036,50,24.719,6450,250,,,
西环线,上行,乐化普速场-生米,,,1034,55,24.669,6450,250,,,
西环线,上行,乐化普速场-生米,,,1032,50.7,24.614,6450,250,锚柱,,
西环线,上行,乐化普速场-生米,,,1030,50,24.563,6450,250,转换柱,,
西环线,上行,乐化普速场-生米,,,1028,50,24.513,6450,250/50,中心柱,,
西环线,上行,乐化普速场-生米,,,1026,50,24.463,6450,250,转换柱,,
西环线,上行,乐化普速场-生米,,,1024,48,24.413,6450,250,锚柱,,
西环线,上行,乐化普速场-生米,,,1022,55,24.365,6450,250,,,
西环线,上行,乐化普速场-生米,,,1020,55,24.31,6450,250,,,
西环线,上行,乐化普速场-生米,,,1018,55,24.255,6450,250,,,
西环线,上行,乐化普速场-生米,,,1016,55,24.2,6450,250,,,
西环线,上行,乐化普速场-生米,,,1014,47,24.145,6450,250,,,
西环线,上行,乐化普速场-生米,,,1012,50,24.098,6450,150,,,
西环线,上行,乐化普速场-生米,,,1010,55,24.048,6450,150,,,
西环线,上行,乐化普速场-生米,,,1008,55,23.993,6450,300,,,
西环线,上行,乐化普速场-生米,,,1006,50,23.938,6450,300,,,
西环线,上行,乐化普速场-生米,,,1004,50,23.888,6450,300,,,
西环线,上行,乐化普速场-生米,,,1002,50,23.838,6450,300,,,
西环线,上行,乐化普速场-生米,,,1000,55,23.788,6450,300,,,
西环线,上行,乐化普速场-生米,,,998,60,23.733,6450,300,,,
西环线,上行,乐化普速场-生米,,,996,60,23.673,6450,300,,,
西环线,上行,乐化普速场-生米,,,994,60,23.613,6450,300,,,
西环线,上行,乐化普速场-生米,,,992,60,23.553,6450,300,,,
西环线,上行,乐化普速场-生米,,,990,60,23.493,6450,300,,,
西环线,上行,乐化普速场-生米,,,988,55,23.433,6450,300,,,
西环线,上行,乐化普速场-生米,,,986,55,23.378,6450,300,,,
西环线,上行,乐化普速场-生米,,,984,50,23.323,6450,300,锚柱,,
西环线,上行,乐化普速场-生米,,,982,50,23.273,6450,300,转换柱,,
西环线,上行,乐化普速场-生米,,,980,50,23.223,6450,300/100,中心柱,,
西环线,上行,乐化普速场-生米,,,978,55,23.173,6450,300,转换柱,,
西环线,上行,乐化普速场-生米,,,976,50,23.118,6450,300,锚柱,,
西环线,上行,乐化普速场-生米,,,974,50,23.068,6450,300,,,
西环线,上行,乐化普速场-生米,,,972,55,23.018,6450,300,,,
西环线,上行,乐化普速场-生米,,,970,55,22.963,6450,300,,,
西环线,上行,乐化普速场-生米,,,968,60,22.908,6450,300,,,
西环线,上行,乐化普速场-生米,,,966,57,22.848,6450,300,,,
西环线,上行,乐化普速场-生米,,,964,48,22.791,6450,300,,,
西环线,上行,乐化普速场-生米,,,962,52,22.743,6450,300,,,
西环线,上行,乐化普速场-生米,,,960,48,22.691,6450,300,,,
西环线,上行,乐化普速场-生米,,,958,50,22.643,6450,300,,,
西环线,上行,乐化普速场-生米,,,956,50,22.593,6450,300,,,
西环线,上行,乐化普速场-生米,,,954,50,22.543,6450,300,,,
西环线,上行,乐化普速场-生米,,,952,50,22.493,6450,300,,,
西环线,上行,乐化普速场-生米,,,950,53,22.443,6450,300,,,
西环线,上行,乐化普速场-生米,,,948,47,22.39,6450,300,,,
西环线,上行,乐化普速场-生米,,,946,32.7,22.343,6450,300,,,
西环线,上行,乐化普速场-生米,,,944,32.72,22.31,6450,150,,,
西环线,上行,乐化普速场-生米,,,942,32.72,22.278,6450,150,,,
西环线,上行,乐化普速场-生米,,,940,45.17,22.245,6450,250,,,
西环线,上行,乐化普速场-生米,,,938,50,22.2,6450,250,,,
西环线,上行,乐化普速场-生米,,,936,55,22.15,6450,250,锚柱,,
西环线,上行,乐化普速场-生米,,,934,50,22.095,6450,250,转换柱,,
西环线,上行,乐化普速场-生米,,,932,50,22.045,6450,250/50,中心柱,,
西环线,上行,乐化普速场-生米,,,930,55,21.995,6450,250,转换柱,,
西环线,上行,乐化普速场-生米,,,928,52.37,21.94,6450,250,锚柱,,
西环线,上行,乐化普速场-生米,,,926,55,21.888,6450,250,,,
西环线,上行,乐化普速场-生米,,,924,55,21.833,6450,250,,,
西环线,上行,乐化普速场-生米,,,922,55,21.778,6450,250,,,
西环线,上行,乐化普速场-生米,,,920,55,21.723,6450,250,,,
西环线,上行,乐化普速场-生米,,,918,55,21.668,6450,250,,,
西环线,上行,乐化普速场-生米,,,916,55,21.613,6450,250,,,
西环线,上行,乐化普速场-生米,,,914,45,21.558,6450,250,,,
西环线,上行,乐化普速场-生米,,,912,55,21.513,6450,250,,,
西环线,上行,乐化普速场-生米,,,910,50,21.458,6450,250,,,
西环线,上行,乐化普速场-生米,,,908,50,21.408,6450,250,,,
西环线,上行,乐化普速场-生米,,,906,55,21.358,6450,150,,,
西环线,上行,乐化普速场-生米,,,904,60,21.303,6450,150,,,
西环线,上行,乐化普速场-生米,,,902,60,21.243,6450,300,,,
西环线,上行,乐化普速场-生米,,,900,60,21.183,6450,300,,,
西环线,上行,乐化普速场-生米,,,898,55,21.123,6450,300,吸上线,,
西环线,上行,乐化普速场-生米,,,896,55,21.068,6450,300,,,
西环线,上行,乐化普速场-生米,,,894,55,21.013,6450,300,,,
西环线,上行,乐化普速场-生米,,,892,55,20.958,6450,300,,,
西环线,上行,乐化普速场-生米,,,890,55,20.903,6450,300,,,
西环线,上行,乐化普速场-生米,,,888,55,20.848,6450,300,锚柱,,
西环线,上行,乐化普速场-生米,,,886,50,20.793,6450,300,转换柱,,
西环线,上行,乐化普速场-生米,,,884,50,20.743,6450,300/100,中心柱,,
西环线,上行,乐化普速场-生米,,,882,55,20.693,6450,300,转换柱,,
西环线,上行,乐化普速场-生米,,,880,55,20.638,6450,300,锚柱,,
西环线,上行,乐化普速场-生米,,,878,50,20.583,6450,300,,,
西环线,上行,乐化普速场-生米,,,876,50,20.533,6450,300,,,
西环线,上行,乐化普速场-生米,,,874,50,20.483,6450,300,,,
西环线,上行,乐化普速场-生米,,,872,55,20.433,6450,300,,,
西环线,上行,乐化普速场-生米,,,870,60,20.378,6450,300,,,
西环线,上行,乐化普速场-生米,,,868,55,20.318,6450,300,,,
西环线,上行,乐化普速场-生米,,,866,55,20.263,6450,300,,,
西环线,上行,乐化普速场-生米,,,864,55,20.208,6450,300,,,
西环线,上行,乐化普速场-生米,,,862,50,20.153,6450,300,,,
西环线,上行,乐化普速场-生米,,,860,50,20.103,6450,300,,,
西环线,上行,乐化普速场-生米,,,858,50,20.053,6450,300,,,
西环线,上行,乐化普速场-生米,,,856,50,20.003,6450,300,,,
西环线,上行,乐化普速场-生米,,,854,50,19.953,6450,300,,,
西环线,上行,乐化普速场-生米,,,852,55,19.903,6450,300,,,
西环线,上行,乐化普速场-生米,,,850,50,19.848,6450,300,,,
西环线,上行,乐化普速场-生米,,,848,45,19.798,6450,300,,,
西环线,上行,乐化普速场-生米,,,846,32.7,19.753,6450,300,,,
西环线,上行,乐化普速场-生米,,,844,32.7,19.72,6450,300,,,
西环线,上行,乐化普速场-生米,,,842,32.72,19.687,6450,150,,,
西环线,上行,乐化普速场-生米,,,840,32.76,19.654,6450,250,,,
西环线,上行,乐化普速场-生米,,,838,32.81,19.622,6450,250,,,
西环线,上行,乐化普速场-生米,,,836,46.87,19.589,6450,250,,,
西环线,上行,乐化普速场-生米,,,834,50,19.542,6450,250,,,
西环线,上行,乐化普速场-生米,,,832,48,19.492,6450,250,锚柱,,
西环线,上行,乐化普速场-生米,,,830,50,19.444,6450,250,转换柱,,
西环线,上行,乐化普速场-生米,,,828,50,19.394,6450,250/50,中心柱,,
西环线,上行,乐化普速场-生米,,,826,52,19.344,6450,250,转换柱,,
西环线,上行,乐化普速场-生米,,,824,50,19.292,6450,250,锚柱,,
西环线,上行,乐化普速场-生米,,,822,50,19.242,6450,250,,,
西环线,上行,乐化普速场-生米,,,820,50,19.192,6450,250,,,
西环线,上行,乐化普速场-生米,,,818,50,19.142,6450,250,,,
西环线,上行,乐化普速场-生米,,,816,55,19.092,6450,150,,,
西环线,上行,乐化普速场-生米,,,814,50,19.037,6450,300,,,
西环线,上行,乐化普速场-生米,,,812,50,18.987,6450,300,,,
西环线,上行,乐化普速场-生米,,,810,50,18.937,6450,300,,,
西环线,上行,乐化普速场-生米,,,808,50,18.887,6450,300,,,
西环线,上行,乐化普速场-生米,,,806,50,18.837,6450,300,吸上线,,
西环线,上行,乐化普速场-生米,,,804,50,18.787,6450,300,,,
西环线,上行,乐化普速场-生米,,,802,55,18.737,6450,300,,,
西环线,上行,乐化普速场-生米,,,800,55,18.682,6450,300,,,
西环线,上行,乐化普速场-生米,,,798,60,18.627,6450,300,,,
西环线,上行,乐化普速场-生米,,,796,60,18.567,6450,300,,,
西环线,上行,乐化普速场-生米,,,794,55,18.507,6450,50,,,
西环线,上行,乐化普速场-生米,,,792,50,18.452,6450,150,,,
西环线,上行,乐化普速场-生米,,,790,50,18.402,6450,150,,,
西环线,上行,乐化普速场-生米,,,788,50,18.352,6450,150,锚柱,,
西环线,上行,乐化普速场-生米,,,786,50,18.302,6450,150,转换柱,,
西环线,上行,乐化普速场-生米,,,784,50,18.252,6450,150/350,中心柱,,
西环线,上行,乐化普速场-生米,,,782,50,18.202,6450,150,转换柱,,
西环线,上行,乐化普速场-生米,,,780,50,18.152,6450,150,锚柱,,
西环线,上行,乐化普速场-生米,,,778,40,18.102,6450,150,,,
西环线,上行,乐化普速场-生米,,,776,24.7,18.062,6450,100,,,
西环线,上行,乐化普速场-生米,,,774,37.35,18.037,6450,300,,,
西环线,上行,乐化普速场-生米,,,772,45,18,6450,300,,,
西环线,上行,乐化普速场-生米,,,770,45,17.955,6450,300,,,
西环线,上行,乐化普速场-生米,,,768,50,17.91,6450,300,,,
西环线,上行,乐化普速场-生米,,,766,50,17.86,6450,300,,,
西环线,上行,乐化普速场-生米,,,764,52,17.81,6450,300,,,
西环线,上行,乐化普速场-生米,,,762,50,17.758,6450,300,,,
西环线,上行,乐化普速场-生米,,,760,50,17.708,6450,300,,,
西环线,上行,乐化普速场-生米,,,758,50,17.658,6450,300,,,
西环线,上行,乐化普速场-生米,,,756,48,17.608,6450,100,,,
西环线,上行,乐化普速场-生米,,,754,32.7,17.56,6450,300,,,
西环线,上行,乐化普速场-生米,,,752,32.7,17.527,6450,300,,,
西环线,上行,乐化普速场-生米,,,750,32.7,17.494,6450,300,,,
西环线,上行,乐化普速场-生米,,,748,32.4,17.462,6450,300,,,
西环线,上行,乐化普速场-生米,,,746,33,17.429,6450,300,,,
西环线,上行,乐化普速场-生米,,,744,32.7,17.396,6450,300,,,
西环线,上行,乐化普速场-生米,,,742,32.7,17.364,6450,300,,,
西环线,上行,乐化普速场-生米,,,740,32.6,17.331,6450,300,,,
西环线,上行,乐化普速场-生米,,,738,24.8,17.298,6450,300,,,
西环线,上行,乐化普速场-生米,,,736,24.8,17.274,6450,300,,,
西环线,上行,乐化普速场-生米,,,734,32.6,17.249,6450,300,,,
西环线,上行,乐化普速场-生米,,,732,32.7,17.216,6450,300,,,
西环线,上行,乐化普速场-生米,,,730,32.7,17.183,6450,300,,,
西环线,上行,乐化普速场-生米,,,728,32.7,17.151,6450,300,,,
西环线,上行,乐化普速场-生米,,,726,32.7,17.118,6450,300,,,
西环线,上行,乐化普速场-生米,,,724,32.7,17.085,6450,300,,,
西环线,上行,乐化普速场-生米,,,722,32.7,17.053,6450,300,,,
西环线,上行,乐化普速场-生米,,,720,32.7,17.02,6450,300,,,
西环线,上行,乐化普速场-生米,,,718,32.7,16.987,6450,300,,,
西环线,上行,乐化普速场-生米,,,716,32.7,16.955,6450,300,,,
西环线,上行,乐化普速场-生米,,,714,32.7,16.922,6450,300,锚柱,,
西环线,上行,乐化普速场-生米,,,712,32.6,16.889,6450,300,转换柱,,
西环线,上行,乐化普速场-生米,,,710,24.9,16.857,6450,300/100,中心柱,,
西环线,上行,乐化普速场-生米,,,708,32.6,16.832,6450,300,转换柱,,
西环线,上行,乐化普速场-生米,,,706,32.6,16.799,6450,300,锚柱,,
西环线,上行,乐化普速场-生米,,,704,24.8,16.766,6450,300,,,
西环线,上行,乐化普速场-生米,,,702,24.8,16.742,6450,300,,,
西环线,上行,乐化普速场-生米,,,700,32.6,16.717,6450,300,,,
西环线,上行,乐化普速场-生米,,,698,32.7,16.684,6450,300,,,
西环线,上行,乐化普速场-生米,,,696,32.7,16.652,6450,300,,,
西环线,上行,乐化普速场-生米,,,694,32.7,16.619,6450,300,,,
西环线,上行,乐化普速场-生米,,,692,32.7,16.586,6450,300,,,
西环线,上行,乐化普速场-生米,,,690,32.7,16.553,6450,300,,,
西环线,上行,乐化普速场-生米,,,688,32.7,16.521,6450,300,,,
西环线,上行,乐化普速场-生米,,,686,32.7,16.488,6450,300,,,
西环线,上行,乐化普速场-生米,,,684,32.7,16.455,6450,300,,,
西环线,上行,乐化普速场-生米,,,682,32.7,16.423,6450,300,吸上线,,
西环线,上行,乐化普速场-生米,,,680,32.7,16.39,6450,300,,,
西环线,上行,乐化普速场-生米,,,678,32.7,16.357,6450,300,,,
西环线,上行,乐化普速场-生米,,,676,32.7,16.325,6450,300,,,
西环线,上行,乐化普速场-生米,,,674,32.7,16.292,6450,300,,,
西环线,上行,乐化普速场-生米,,,672,32.7,16.259,6450,300,,,
西环线,上行,乐化普速场-生米,,,670,32.7,16.226,6450,300,,,
西环线,上行,乐化普速场-生米,,,668,32.7,16.194,6450,300,,,
西环线,上行,乐化普速场-生米,,,666,32.7,16.161,6450,300,,,
西环线,上行,乐化普速场-生米,,,664,32.7,16.128,6450,300,,,
西环线,上行,乐化普速场-生米,,,662,32.7,16.096,6450,300,,,
西环线,上行,乐化普速场-生米,,,660,32.7,16.063,6450,300,,,
西环线,上行,乐化普速场-生米,,,658,32.7,16.03,6450,300,,,
西环线,上行,乐化普速场-生米,,,656,32.7,15.998,6450,300,,,
西环线,上行,乐化普速场-生米,,,654,32.7,15.965,6450,300,,,
西环线,上行,乐化普速场-生米,,,652,32.7,15.932,6450,300,,,
西环线,上行,乐化普速场-生米,,,650,32.7,15.899,6450,300,,,
西环线,上行,乐化普速场-生米,,,648,32.7,15.867,6450,300,,,
西环线,上行,乐化普速场-生米,,,646,32.7,15.834,6450,300,,,
西环线,上行,乐化普速场-生米,,,644,32.7,15.801,6450,300,,,
西环线,上行,乐化普速场-生米,,,642,32.7,15.769,6450,300,,,
西环线,上行,乐化普速场-生米,,,640,32.7,15.736,6450,300,,,
西环线,上行,乐化普速场-生米,,,638,32.7,15.703,6450,300,,,
西环线,上行,乐化普速场-生米,,,636,32.7,15.671,6450,300,,,
西环线,上行,乐化普速场-生米,,,634,32.7,15.638,6450,300,,,
西环线,上行,乐化普速场-生米,,,632,32.6,15.605,6450,300,,,
西环线,上行,乐化普速场-生米,,,630,24.8,15.573,6450,300,,,
西环线,上行,乐化普速场-生米,,,628,32.65,15.548,6450,300,,,
西环线,上行,乐化普速场-生米,,,626,48,15.515,6450,300,,,
西环线,上行,乐化普速场-生米,,,624,32.6,15.467,6450,300,,,
西环线,上行,乐化普速场-生米,,,622,24.8,15.435,6450,300,,,
西环线,上行,乐化普速场-生米,,,620,32.6,15.41,6450,300,,,
西环线,上行,乐化普速场-生米,,,618,32.7,15.377,6450,300,锚柱,,
西环线,上行,乐化普速场-生米,,,616,32.7,15.344,6450,300,转换柱,,
西环线,上行,乐化普速场-生米,,,614,32.7,15.312,6450,300/100,中心柱,,
西环线,上行,乐化普速场-生米,,,612,32.7,15.279,6450,300,转换柱,,
西环线,上行,乐化普速场-生米,,,610,32.7,15.246,6450,300,锚柱,,
西环线,上行,乐化普速场-生米,,,608,32.6,15.214,6450,300,,,
西环线,上行,乐化普速场-生米,,,606,24.8,15.181,6450,300,,,
西环线,上行,乐化普速场-生米,,,604,24.8,15.156,6450,300,,,
西环线,上行,乐化普速场-生米,,,602,32.6,15.131,6450,300,,,
西环线,上行,乐化普速场-生米,,,600,32.7,15.099,6450,300,,,
西环线,上行,乐化普速场-生米,,,598,32.7,15.066,6450,300,,,
西环线,上行,乐化普速场-生米,,,596,32.7,15.033,6450,300,,,
西环线,上行,乐化普速场-生米,,,594,32.7,15.001,6450,300,,,
西环线,上行,乐化普速场-生米,,,592,42.4,14.968,6450,300,,,
西环线,上行,乐化普速场-生米,,,590,37,14.926,6450,300,,,
西环线,上行,乐化普速场-生米,,,588,36.65,14.889,6450,300,,,
西环线,上行,乐化普速场-生米,,,586,45,14.852,6463,300,,,
西环线,上行,乐化普速场-生米,,,584,50,14.807,6450,300,,,
